,airline_name,review_title,review_description,review_date,rating_stars,travel_date,user_location,Seat comfort,Customer service,Cleanliness,Food and Beverage,Legroom,In-flight Entertainment,Value for money,Check-in and boarding
806,saudia_airlines,Helpful Staff and excellent service,Halal foodGood entertainmentExcellent membership reward program (Al Forsan)Frequent flights to all over the world (the famous destinations.,"April 14, 2019",5,Date of travel: July 2018,,5,5,5,3,5,5,4,4
807,saudia_airlines,Try to improve but still disaster ,Have taken SAUDIA to 2 destinations within several months and disaster results. Flights delayed without information. Waiting in terrible airport with no WiFi or much choice of food. Staff not equipped to deal with passengers. No information shared.when flight finally arrives there is no crew. Always drama. If you can avoid do so!Meanwhile flight to Geneva was great and new plane. Flight to Amman and Mauritius terrible ,"April 14, 2019",1,Date of travel: April 2019,,3,1,0,0,3,2,2,0
808,saudia_airlines,Worst airport and lounge ever,We booked for the first time with this airline as it was high season and prices on other airlines were too high. First the airport in Jeddah is the worst I’ve ever seen and the business class lounge is even worst. Absolutely try to avoid if you have a choice. The plane was pretty old and the service was not so good in terms of effectiveness and speed. And it’s a dry flight so if you are looking forward to champagnes on your flight then choose other airline.,"April 13, 2019",3,Date of travel: April 2019,"Dubai, United Arab Emirates",0,0,0,0,0,0,0,0
809,saudia_airlines,Team Saudia the best in class staff,I was travelling from Mumbai to Jeddah flight Sv 773 on 12th april 2019 .As always the cabin was best in class but the things that happenend during the travel was worth mentioning.i was using my iphone earpods during the flight one of my earpod slipped and was struck somewhere between the seat where it was almost impossible to reach. When i mentioned this to the cabin staff they happily reacted by saying that once flight is landed we shall call the maintenance but to my surprise initially they tried themselves with all the efforts to retrieve the pods immediately after the landing of the flight.The efforts they put in cannot be expressed by words.It took nearly 45 mins for them to get the pods out and all the crew members gracefully waited for the job to be completed whereas all the passengers were deplaned.It wud have been easy for anyone to simply say that no we cannot remove it but the efforts of the crew members especially the business cabin crew where so courteous and graceful that i cannot expressed myself for the efforts they put in for such a small things.Thank you Team Saudia SV773.It has been a memorable journey with you and learnt some good things about how to be patient even for the smallest of the things.Appreciated from my hearth and henceforth shall always travel by saudia for all my travel needs in the kingdom CheersLiyakat Hafiz,"April 12, 2019",5,Date of travel: April 2019,"Maharashtra, India",0,0,0,0,0,0,0,0
810,saudia_airlines,Multiple Flight Delays!,Saudia airlines Delayed Flight for 8hrs!Saudia airlines delayed our flight to Dubai for almost 8hours! The supposed to be 3am arrival was changed to 10:45am! This cant be serious! Completely ruin our itenarrary! They will email you flight schedule changes multiple times in the same day of the flight! And we are talking about several hours here not just minute! Really? Just like that?? How convenient! They dont respect passengers time waiting on the lounges (note: Jeddah airport doesnt have WiFi) bored to death and exhausted and stressed before reaching their supposed to be fun destinations! Will never ever use this airline again!,"April 11, 2019",1,Date of travel: April 2019,,0,0,0,0,0,0,0,0
811,saudia_airlines,travel for Umrah,"Saudi economy class never disappoints, each trip was a pleasant and comfortable experience. I booked business class as I was travelling with my Mum who needs medical attention My seat could not recline fully back and I was immediately given another seat across the aisle. Thankfully the flight was not fully booked or else I'm not sure how I would have been compensated. My Mum received exceptional treatment. We requested an oxygen machine for her flight, which already at her seat when she boarded, Throughout the flight, attendants' ensured her oxygen supply was monitored and accommodated her extra piece of hand luggage. The food service on business class is outstanding. Economy is great too, except for the breakfast... the choices there are limited for eggless and dairy free requirements.","April 9, 2019",5,Date of travel: March 2019,"Johannesburg, South Africa",5,5,4,5,5,5,4,5
812,saudia_airlines,Reasonable comfort in Y class,If you strip out the food service which apart from the ice cream was average at best it’s not bad as the space is good and the staff in flight very attentive and pleasant.777 Was comfortable.Full flight is always a challenge but all things considered this was fine,"April 8, 2019",3,Date of travel: April 2019,"Fontmell Magna, United Kingdom",4,4,0,0,4,3,4,0
813,saudia_airlines,"Very old aircraft, not serviceable","Completely different type of service in two legs of the journey. My journey to Cairo from Dhaka had a transit once at Riyadh, and once at Jeddah airport. The flight to Riyadh was Ok, but the cabin crew was rude and hardly listened to the need of the people. But from Riyadh to Cairo totally different experience. The cabin crew were highly professional and the aircraft was modern and clean. The same can be said of the return journey. From Cairo to Jeddah, top class service. But from Jeddah to Dhaka, awful. At least the cabin crew were very friendly and attentive for the flight but the aircraft was old, looked tired. There were not enough blankets available and the cabin temperature all of sudden raised unexpectedly. Hot air was coming from the aircon and it was really suffocating for the passengers. I don't expect this kind of experience from a sky team alliance airlines. Disappointed. ","April 7, 2019",2,Date of travel: March 2019,"Dhaka City, Bangladesh",3,2,0,0,4,3,3,0
814,saudia_airlines,WORST GROUND STAFF SERVICE,Worst travel experience ever. The ground staff is inflexible and unprofessional. They switched our flight and airport and didn't tell either us or our travel agent. Missed connections and now stuck in Istanbul for 2 days and high they will not pay for! They lied in the notes about contacting us and then did not honor basic rules for airline hotel and transport coverage. Nightmare experience- kept me waiting at the counter for over 5 hours!! FLY EMIRATES but NEVER SAUDIA.,"April 5, 2019",1,Date of travel: April 2019,"San Luis Obispo, California",0,0,0,0,0,0,0,0
815,saudia_airlines,Fantastic Airlines,"Outstanding service, fabulous staff. Special thanks to Chief of staff Khaled Alferaihi .... Food was great, timing was great ... I would always recommend saudia ... It is my favorite airlines for international flights","April 5, 2019",5,Date of travel: March 2019,"Riyadh, Saudi Arabia",5,5,0,0,5,5,5,0
816,saudia_airlines,"Good Service, kind people","It was a 6:45h flight. The staff was friendly, and service was good. Check in was easy, and there were no delays. Food was not the best. In flight entertainment was very much censored to fit the laws of Saudia Arabia. You might miss big portions of movies, or even Friends episodes were shortened either due to language or certain scenes.","April 5, 2019",4,Date of travel: February 2019,,4,4,5,3,5,2,5,5
817,saudia_airlines,Marred by ground facilities and online system,"This is our first experience with Saudia Airlines. We read that the Chairman was putting in efforts to raise Saudia to rival Emirates and Qatar Airways so we decided to fly Saudia from Singapore to Cairo via Jeddah.The flight itself was ok. The food and movie choice were decent, The Dreamliner aircraft used was comfortable and the cabin service, while not exactly up to SIA's standard, was nonetheless, efficient in spite of the full load of passengers, most of them heading to Jeddah for the umrah. The free wifi connection to send/receive texts was a bonus.Here's the not so good parts. The transfer airport at Jeddah operated by Saudia was too small to handle the number of passengers. It was about the size of a bus station. There were more people standing because of the lack of seats. You would not use the toilets more than once because they were very filthy and wet. Saudia did not announce the departure gate until 10 minutes before departure, resulting in a rush of people to the gate.For our return flight, we received a message to bid online for an upgrade to Business Class. We were successful in our bid but their system somehow charged only 5 paxs instead of 6 paxs in our group. We then tried another credit card. This time their system charged only 3 paxs. Both times, my credit card/banks confirmed that the 2 cards were charged and that there was no issue with the cards and credit limits. When we called Saudi Airlines office in Cairo to check the status - (after being charged 8 paxs when we had only 6) - we were pushed from pillar to post - with the final advice to check with Saudia office at Jeddah Airport. When we reached Jeddah, we went through another round of pillar to post and finally ended up with the person in charge of Departure Gate 9. To his credit, he did make some calls and repeated the same thing - no upgrade reflected on their system. So we flew home on economy class. Their online system certainly sucked. Even when I tried to manage my booking online, the 2FA authentication by way of SMS or email at times took up to half a day to reach my mobile!!! Finally, as if to rub salt into the wound, I received a text from Saudia to inform me that my upgrade bid was unsuccessful. But we were already at 35000 feet in the air flying back to Singapore. A bit late wasn't it!With this experience, we definitely think it will be a very long time before Saudia can rival Emirates or Qatar Airways, if at all. Flying with an airline is not just about the flight and onboard service but the entire experience. And needless to say, this was our first and last time we fly with Saudia Airlines.","April 4, 2019",1,Date of travel: March 2019,"Singapore, Singapore",1,1,3,3,5,4,3,2
818,saudia_airlines,One of my best flights,"The staff are very helpful, the seats are comfortable and you never get bored thanks to the huge number of movies and tv series that you can watch during the flight","April 2, 2019",5,Date of travel: February 2019,"Tunis, Tunisia",0,0,0,0,0,0,0,0
819,saudia_airlines,Bad terrible flight never travel again or recommend to anyone,"This is probably my first ever review to any airline.my experience went terrible. I am US citizen travelled to Saudi Arabia for umrah, had a flight to Pakistan to visit family, the Haj terminal at Jeddah airport is like a bus stop as you see in US. Very terrible bathrooms no tissues nothing, now come to the airline persons who stand at security the person was smoking at the security I asked there is sign saying non smoking and also you are flight employee you are doing and he started shouting at me who I am to ask this to him become rude and harassed me, he thought I was Pakistani he told me give your passport I was with my wife and he was doing this to me when I say I am American here is my passport I am going to call American embassy to call my protestion he become like ohh this is your passport and there is a gate. End of the story no body listen to me because he was Arabic, I can surely say I will never travel to these airline people again rather I travel directly from US from Emirates or Turkish airline and fly back with return ticket. This is my experience, they normally treat Pakistani passport travelers like animal rude word might be nothing. Shame on you all.","April 1, 2019",1,Date of travel: April 2019,,0,0,0,0,0,0,0,0
820,saudia_airlines,Just average!!!,"The flight was on schedule,this is our first time,just another average flight,not too much leg space,no pillows,had to ask blanket as it was very cold,food was good'No tv on boardwifi was not working as they claimedwhen it landed it took about 10 minutes to get the landing pad to connect to flight to make us step outbags were on time,even while landing in dubai all our bags came fast and the zam zam water","March 31, 2019",3,Date of travel: March 2019,"Sharjah, United Arab Emirates",3,2,3,4,3,1,3,3
821,saudia_airlines,Worst air lines ever! Never recommend ,"I have flight within this company and had the worst experience ever with them as I lost my luggage and they said we don’t compensate, and I lost all my stuff and I didn’t have flight insurance that time! Never recommend to anyone ","March 29, 2019",1,Date of travel: March 2019,"Northampton, United Kingdom",1,1,0,0,1,1,1,0
822,saudia_airlines,Good On Board Service With Bad Experience For Flight Landing,"Aircraft is an old model of Boeing 747. Since I bring along my baby so i get seat with baby cot. This airplane seat was too small for me (bigger guy). During flight, service was good and food is quite delicious. But, i'm having trouble to eat. There are moment that I dislike which is during landing where its landed quite fast and heard something break (maybe aircraft brake). I would consider to recommend Saudia airlines to family and friends.","March 28, 2019",3,Date of travel: January 2019,"Alor Gajah, Malaysia",4,4,4,4,4,3,3,4
823,saudia_airlines,It's high time to renovate ,Paying so much to get a good service. If you see the pictures you can see how terrible the maintenance. Cabin crew has nothing to do regarding. As you see that door cannot even close.food is horrible. I think this gonna be the last time with saudia.,"March 28, 2019",1,Date of travel: March 2019,,3,4,0,0,5,1,1,0
824,saudia_airlines,Flagship product,Best economy class product so far in their Boeing 777-300ER (HZ-AK37) . Awesome food. Wonderful service . Nice mood ligjtings . Would recommend SAUDIA to family and friends for ultra long haul travels,"March 28, 2019",5,Date of travel: March 2019,"Chennai (Madras), India",5,5,0,0,5,5,5,0
825,saudia_airlines,Best Service ONBOARD ,The aircraft was on old config Airbus A330-300 (HZ-AQD) . Although I wish the aircraft could be refurbished . The service and food was amazing . I would definitely recommend SAUDIA to friends and family,"March 28, 2019",5,Date of travel: October 2018,"Chennai (Madras), India",4,5,0,0,5,4,5,0
826,saudia_airlines,Must better than expected,"Before the trip l read from the reviews that this airline was bad, service is pool.But during my trip surprisingly is totally change the impressing, service was not bad, food is very good, set are very comfortable.travel on time.","March 27, 2019",4,Date of travel: March 2019,,4,3,3,4,3,4,4,4
827,saudia_airlines,Lots of improvements,"This is the second time I travel on Saudia this month after almost 6 years. Lots of improvements, staff smiling and helpful, planes new, travel on time, pilots very good","March 27, 2019",4,Date of travel: March 2019,"Beirut, Lebanon",4,4,4,5,4,4,4,4
828,saudia_airlines,If there is a word worst than worst I would have used it,"This airline sell cheap tickets and from there you should have some idea on the level of service they provide. I believe such desperate state of the airline stems from non-existent of management responsibility to train cabin crew and provide support during service flight time. I have taken Saudia a couple of times and today the experience was inexplicably the lowest. The crew in charge of my aisle can be seen as not wanting to work. I actually pity them as they're the ones have to put through poor management and lack of team players in such toxic work environment (service). I have to thank God for bringing everyone safely from our departure to our destination.If these uncomparable services are still on the ground, expect this airline to continue its poor rating. Good luck!","March 27, 2019",2,Date of travel: March 2019,"Singapore, Singapore",0,0,0,0,0,0,0,0
829,saudia_airlines,Much better than expected,"Before the trip I red from few sources that the Airline is so, so, that the servise is pour, that all together it is not very nice airline. With that in mind I boarded my first flight from Khartoum to Riyadh. It was a middle of the night flight so I thought, fine, I will doze and somehow survive. My surprise was great when I was greeted at the door with the smiling crew. The same crew was trying to overdo each other helping the passengers during the flight of 2.5 hours. There were drinks/water served all the time + lovely meal, even in the Economy. Original, tasty, nicely served. Way better than I ever experienced in any European or North American Airline. The seats were tight like everywhere else but not tighter. The design of the cabin very practical and spacious under the limited possibilities. Than I had 5 hours wait in Riyadh. I was leaving for London from the same terminal, I believe no. 1, very pleasant bright clean area. My only complaint would be a lack of restaurant. I came across 2 small coffee places with limited amount of breakfast items. My next flight with Saudia to London - Heathrow was even better than the first. The lunch was much better than middle of the night meal from Khartoum. Looks like this airline has broken away from ghastly “airplane food” and served hearty tasty nourishment as well as wide selection of non alcoholic drinks. I was impressed when the crew responded to my complaint about poorly functioning entertainment screen. They tried fo fix it but when it failed they took seat number and other info, and made sure I was able to watch movies on the neighbouring seat as it was empty. Also at one of the flights I had a seat back to the toilet block. Could not hear anything. As a matter of fact I didn’t hear it at all. Impeccable service can be added to the pile of superlatives. I did fly with various Émirats airlines in the region but, none compares to Saudia. I will fly with them again if it will be on my route and if I will have a choice.","March 25, 2019",5,Date of travel: March 2019,"North Vancouver, Canada",5,5,5,5,4,5,5,5
830,saudia_airlines,Worst Customer Service/ Tech Support,I made my payment online through their website. They hold the ticket amount which cost almost 400 euros one way. But they haven’t sent a confirmation regarding my booking. I have contacted their Cairo Office several times but no resolution regarding the issue. I was even given the worst option of making another booking and paying again. Their online tech support doesn’t seem to work. Messages are all automated. No one seems to care about the business and their customers. Terrible!,"March 23, 2019",1,Date of travel: March 2019,,0,0,0,0,0,0,0,0
831,saudia_airlines,Okay,"Not bad at all. Quite efficient from check-in to arrival. Except that the journey from the international hajj terminal to the domestic terminal is really far which by taxi costs Riyal 150. The flight was simple, departed on time, arrived on time. Sparsh service on board, not the friendliest of crew. Convenient.","March 22, 2019",3,Date of travel: March 2019,"Dhaka City, Bangladesh",3,3,4,2,0,2,4,3
832,saudia_airlines,Marketing manager,Nice flight the services has improved a lot.The fares are high when compared to other airlines. Only advantage is there is direct connection from chennai to Jeddah,"March 19, 2019",5,Date of travel: September 2018,,0,0,0,0,0,0,0,0
833,saudia_airlines,The Best Airline,Saudi Airlines is the best airlines for people who like to travel on board where alcohol is not served. It was my first flight experience and I really loved it. The service is just too excellent. Food is really nice and tasty. The air hostesses kept on attending to the passengers all throughout the flight. All the time snacks and drinks are served. Not a single reproach.,"March 16, 2019",5,Date of travel: March 2019,,0,0,0,0,0,0,0,0
834,saudia_airlines,Umrah Hajj,"We used Saudi Arabian Air lines, as it is the most convenient choice to go Jedda or Madina for Umrah Or Hajj, so we took the flight, the plane was pretty new with adequate leg room, the food was okay, service was pretty good but I liked the entertainment chanel as they have quite good choice of movie, music, TV shows, documentary etc, it was pretty impressive, they maintain the time schedule also, good take-off and landing, over all a good experience...","March 14, 2019",4,Date of travel: February 2019,"Dhaka City, Bangladesh",0,0,0,0,0,0,0,0
835,saudia_airlines,Great short flight,"This is just another short flight for us. The seat allocation was screwed up, as normally female passenger will be sitting next to the next of kin or along with another female passengers. However this time, they have messed it and my wife has to sit in between men. This is not a normal practice and I was surprised how it was done.However, there was a cabin crew by the name of RASHA has come to a rescue. She managed to sort this matter efficiently.","March 13, 2019",5,Date of travel: March 2019,"Riyadh, Saudi Arabia",3,0,4,1,5,0,2,1
836,saudia_airlines,Decent Flight except Crew attitude.,"I used the Saudi Airlines both to and fro for my Umrah trip, everything was as expected in the economy class except two things:1. Attitude of the crew was not so good.2. waiting hall was not comfy.","March 7, 2019",3,Date of travel: March 2019,"Srinagar, India",4,3,4,4,3,3,4,4
837,saudia_airlines,...I suggest that if you are flying domestically you should try Saudia Airlines Business Class...,"Saudia Airlines is a very solid airline whenever one flies in Business Class. They really supply you the perks of flying in this class. When you check in there is a special area in most airports specially for Business Class passengers. Your luggage is marked with a ‘priority tag’ that the luggage holders seem to respect! Finally, each airport has a nice First/Business Class Lounge that does serve a nice buffet {in the larger airports} and nice sandwiches and drinks in the smaller domestic airports.Once on board the service is very special as they do take good care of all passengers. The seats are very large and comfortable. Our flight was only one hour plus in length so we expected a small snack. Nothing was served!At your destination there is a special business class bus reserved only for the business class passengers. So all-in-all I suggest that if you are flying domestically you should try Saudia Airlines Business Class…you will not be disappointed…","March 4, 2019",4,Date of travel: March 2019,"Damascus, Syria",4,5,3,2,4,4,4,5
838,saudia_airlines,Saudi Arabia Airline bussiness class experience,I flew in 19th January 2018 in Saudi Arabia Airline bussiness class only 6 passengers were in the business class but economy was full the service was very good special the dates and Arabic coffee was awesome. The cabin staff was very nice and pleased me and made my flight a plesent one . I would recommend anyone to fly saudi Arabia Airline .,"March 4, 2019",5,Date of travel: March 2019,Sri Lanka,0,0,0,0,0,0,0,0
839,saudia_airlines,Business trip,"Saudi Airlines has improved its services a lot along last year. Planes are mostly new, services are excellent and lounge is one of the best","March 3, 2019",5,Date of travel: December 2018,"Cairo Governorate, Egypt",4,5,4,5,5,4,5,5
840,saudia_airlines,A fresh feel in Saudia's Business Treat,"Before I have travelling in guest class of Saudia from UAE to Saudi Arabia.This time, i had my wife and her parents, so decide to opt for Business Class.We dint felt that we flew these long hours, as it we felt as fresh as a short journey. The staff served their duty and gone, but whenever requested they were happy to assist us.I would not hesitate to recommend, Saudia for those who wish to make their journey flight a memorable one.","March 2, 2019",5,Date of travel: February 2019,"Emirate of Dubai, United Arab Emirates",5,4,4,3,5,5,5,4
841,saudia_airlines,Relatively great,Good onflight services and on time flights. Timing of the route is good. Clean cabin and smily welcoming,"March 1, 2019",5,Date of travel: February 2019,"Amman, Jordan",4,4,4,4,5,4,3,5
842,saudia_airlines,Disappointed with service,"The seats are comforting. They have good movies, series in English, Hindi, Urdu. But the inflight service was below par. Food selection was almost noon existent. Multiple requests had to be made for even a glass of water... Juice or even extra pillow. Value for money is low. Only thing is price and convenience of the flight (few direct flights to Madina).","February 28, 2019",3,Date of travel: January 2019,,0,0,0,0,0,0,0,0
843,saudia_airlines,not bad,Saudi Airways better than before but this time was badi request spatial food they did not provide it the pilot he did not mention his name as other flight we want thru Air bumps they did not speak to the passengers fearlessly and say it is normalWe are afraid On the whole better than before,"February 28, 2019",3,Date of travel: February 2019,"Abu Dhabi, United Arab Emirates",3,3,4,1,3,3,4,3
844,saudia_airlines,So Comfortable,"In the matter of fact I have got a wonderful calmness journey that I didn’t feel the time passing by. Every think was perfect, the crew hosts were great helpful, the food was pretty good, the seat was nice and comfortable. Thank you so much.","February 27, 2019",5,Date of travel: February 2019,"Medina, Saudi Arabia",0,0,0,0,0,0,0,0
845,saudia_airlines,Flight,"I fly end of February with 26 person on board. Very good flight, to much space ;). This planes not have any TV on seats as another companies. The ticket was very cheap only 350eur. Food and drinks was OK.","February 27, 2019",4,Date of travel: February 2019,"Brunssum, The Netherlands",4,3,4,4,4,1,4,4
846,saudia_airlines,Far better then expected,"My GF and I were a bit nervous to fly Saudi airlines but I can say with all honesty it was one of the best experiences we have had flying. The flights weren't crowded, the food was good, the staff were kind. Would fly again any day.","February 27, 2019",5,Date of travel: January 2019,,0,0,0,0,0,0,0,0
847,saudia_airlines,Felt insulted when I was flying Business Class and the ground crew still picked me out from the line to ask me.,"When we were boarding our connecting flight in Riyadh and we were already in the Business Class line, the ground crew picked us out of the long line of people, asking us if we were Business Class. I wonder if its because most of the people in the line were non-Asians. My outfit of jeans was certainly better than what the other non-Asians were wearing. And I would not think of wearing a business suit since I was on vacation. I felt this comment was insulting, as if implying I look like I cannot afford to travel Business Class because I was an Asian wearing comfortable jeans.","February 27, 2019",1,Date of travel: February 2019,,5,1,4,3,5,4,4,1
848,saudia_airlines,"On the whole was a good experience, but the boarding at Mumbai & Jordan was not up to the mark.","Though the Airline's system seemed a bit disorganised, the Flight crew was very courteious and did thier job well","February 26, 2019",3,Date of travel: January 2019,"Mumbai, India",0,0,0,0,0,0,0,0
849,saudia_airlines,Winter Holidays to US,"It was a family vacation so i planned and booked most of my travel itenerary at least 03 months in advance. Since the trip was for a longer period therefore budget was my main constraint. I was lucky to find an online peanut deal of Saudi airline from Karachi via Riyadh to JFK and return flight was from JFK to Karachi via Jeddah. To my utmost surprise it was great experience. Food was great, staff was great. The crew gave us a surprise when they bought a cake to my wife as it was her birthday. The cake was so delicious that we still remember its taste Once via Karachi to Riyadh flight later again it was again celebrated via Riyadh to JFK. We will remember it always as it was celebrated on the highest altitude. WOW. I will sure like to make my travel plans via Saudi Airline. The only thing which we didn't like was the Jeddah airport, it was total chaos out there. No food outlets no enough place to sit, and etc. etc. etc.","February 26, 2019",4,Date of travel: December 2018,"Karachi, Pakistan",4,4,4,5,4,3,5,4
850,saudia_airlines,Nice experience,"It was nice experience really enjoyed, clean plane, wifi for texting during the flight & media entertainment on personal screens. the staff is nice and the response is good and smiley. the food quality is nice also.","February 26, 2019",5,Date of travel: February 2019,"Cairo, Egypt",4,4,4,4,5,5,5,4
851,saudia_airlines,comfort and delicious food,"The trip was great,the seat and the atmosphere was comfortable,and the food was delicious,the staff was helpful.","February 26, 2019",5,Date of travel: September 2018,"Riyadh, Saudi Arabia",5,5,5,5,5,5,4,5
852,saudia_airlines,Full board flight with affordable price,"My flight from Singapore delay for 2 hours and ground crew didn't really know what happened. After we allowed to enter the aircraft, I feel a little bit hot, seems like the AC didn't work well, and this lasted until we arrived in Jeddah. The cabin crew is friendly, unlike as much review said about, especially with the children. The aircraft using the latest interior, I guess, as they have footrest for our leg and the video screen is wide. unfortunately, they didn't provide English subtitle of the movie, so I can't really enjoy the movie choice because my listening skill was not really good :DThe food is quite salty, or maybe it's just not my favorite type of food, as I'm Indonesian and they served Arabian menu. However, their children food esp. chicken nugget menu is decent. They served food twice for 10 hours of flight, between 2 hours after takeoff and 1.5 hours before landing.They provided Mushola, and as a Moslem, I really appreciated it as I can do Shalah in the plane.Overall, I enjoy my flight using Saudia Airline, and maybe I'm going to use it again next time.","February 26, 2019",4,Date of travel: February 2019,"Depok, Indonesia",4,4,4,3,3,3,4,3
853,saudia_airlines,Comfortable,The most important thing you find in Saudi Arabia Airlines in the economy section is that you feel very comfortable in your seat because there is a good space for legs & the seat itself is wide. In addition to the fact that they respect your choice of food recommend it to them at the time of e reservation. So I recommend using this airlines,"February 26, 2019",4,Date of travel: February 2019,"Amman, Jordan",5,4,0,0,5,4,5,0
854,saudia_airlines,Best Airline Ever,"Myself and wife travelled from Dubai to Jeddah on Feb 21st, 2019. If you talk about service, aircraft, fare or anything else, I would only recommend Saudi Airlines. SV is one of the bestest airlines I have ever travelled in !!","February 26, 2019",5,Date of travel: February 2019,"Kitchener, Canada",0,0,0,0,0,0,0,0
855,saudia_airlines,Schöner Flug,"Quite enjoyable flight, new plane, the seats were very comfortable great service, very nice traditional food/meal, friendly staff, punctual. Would definitely not object to fly with that airline again. ","February 26, 2019",5,Date of travel: February 2019,,5,5,0,0,5,5,0,0
856,saudia_airlines,No panic and stayed calm.,"One passenger was not well and went unconscious. Cabin crews were calm and were dealing with the situation well and everything were in control. I was impressed. They were 2 doctors on board and that was a big help.The passenger who was not well, was OK at the end.Overall food, drinks and services from Cabin crews were excellent. One of a cabin crews asked me, whether anything I would like or anything else he can help me. I was fine.Thank you so much.","February 25, 2019",5,Date of travel: February 2019,,0,0,0,0,0,0,0,0
857,saudia_airlines,good and comfetable flight,"good staff, new plane , comfortable trip, staff is very kind, adjusted time for arrival , at all good","February 24, 2019",4,Date of travel: February 2019,"Riyadh, Saudi Arabia",4,3,4,3,4,5,4,4
858,saudia_airlines,First trip with Saudi Airlines,Supposed to depart at 7.30pm but received email on the afternoon that the flight will be delayed 2 hours.On the good side we could perfome our maghrib and isya’ at KLIA before departThe flight was smooth . The food was ok The stewardess some were friendly esp the filiphinos some were quite rude. But the transit in Jeddah airport was our worst Transit Experience ever. ,"February 24, 2019",3,Date of travel: December 2018,"Shah Alam, Malaysia",3,3,0,0,3,3,0,0
859,saudia_airlines,Horrible service onboard and the most horrible transit ever at Jeddah Airport !,"I Would like to mention that I am a frequent flyer and take >4 flights per month. I took saudi airlines flight from vienna to karachi. at first the service was ok from vienna-jeddah however from jeddah-karachi was the most horrible onboard experience ever. the cabin crew was extremely rude and dealing with people like they were insects. People were asking for water and they were not serving them. extremely rude behavior of air hostess onboard I have ever seen in any flight. Transit at Jeddah airport was extremely horrible. It became difficult to pass 6 hours at the aiport. hall was over crowded and there was no space to put a single foot on the floor. toilets were disgusting and stinky. there are a very few spaces to take rest for passengers in transit. everywhere people were sleeping on the floor, place was noisy, stinky, and dirty, it seemed i have come to some slum. There is no lounge availble on the airport to book (even if you pay) for passengers who take trasit while flying with saudi airline in economy. Not recommended.","February 22, 2019",1,Date of travel: February 2019,Pakistan,0,0,0,0,0,0,0,0
860,saudia_airlines,NOT CANCELE OR REFUND,"I have a reservation for June, through the site they do not let you cancel, brazil has no office saudia, sent a message to support, asked for a copy of the passport to make cancellation and refund, but did not do, they steal your money, never again","February 22, 2019",1,Date of travel: February 2019,,1,1,1,1,1,1,1,1
861,saudia_airlines,Travel with wife,Saudis is the national flag carrier of Saudi Arabia A proud airline of its Arabic and Islamic heritage With an international link to itYou are welcomed with the traditional Arabic coffee and dates then along with the safety demonstration you hear an Islam’s c prayer as said by profit Mohammad PBUHYou have a choice of food from Saudi to international Also in flight entertainment have multi languages to cater for its gusts diversity,"February 21, 2019",5,Date of travel: February 2019,"Jeddah, Saudi Arabia",0,0,0,0,0,0,0,0
862,saudia_airlines,A good experience for the price paid,"The inbound leg was already reviewed. However, the return leg was also pretty good as I flew back from ISB to VIE.The 77W on return leg was HY-AK25, a relatively newer one than the one I flew on inbound. This plane had working IFE with good content although I am never intrigued by IFE aboard planes. WIFI was working this time but did not work for first 1 hour of the flight. The food was filling but as usual again rice stuff. The seats on this 777 were far better because it was in 3-3-3 layout (last time we had 3-4-3). Naturally this meant wider seat. Entire flight was pretty smooth, on time departure, nice crew. No issues there.Transit in Riyadh was nearly 8 hours. We took Alfursan lounge which was good too. This was the only negative of booking with Saudia - too long transit.Flight from Riyadh was via Jeddah to Vienna. The snacks served on RUH-JED were too dry. The food was again the rice which I was already fed up of. The flight was again in time and arrive on time.Overall I would say to skeptical people to ignore any outdated reviews about Saudia. It gets you from point 1 to point 2 in low price and not so fancy stuff. The planes condition can be unexpected as their fleet is a mixture of older and newer planes. If it's a new one then it's definitely going to be good.","February 20, 2019",4,Date of travel: February 2019,"Vienna, Austria",5,4,4,2,5,3,5,4
863,saudia_airlines,Good airlines - Services can be improved and developed / الخطوط السعودية جيدة ولكن يجب تحسين الخدمات,The entertainment on the plane is excellentThe hosts are very respectable and smileyThe plane is cleanThe food is goodPrices are too highWaiting at Jeddah Airport is bad crowded and uncomfortable chairs / get off at Jeddah airport tired because of buses / luggage waiting when returning more than an hourThere is no smoking areaوسائل الترفيه على الطائرة ممتازةالمضيفون محترمون جدا ومبتسمون ولبقونالطائرة نظيفةالطعام جيدالاسعار مرتفعة جداالانتظار في مطار جدة سيء مزدحم والكراسي غير مريحة/ النزول في مطار جدة متعب بسبب الباصات/ انتظار الأمتعة عند العودة اكثر من ساعةلايوجد منطقة مخصصة للتدخين,"February 19, 2019",3,Date of travel: February 2019,"Jeddah, Saudi Arabia",3,4,0,0,4,5,2,0
864,saudia_airlines,Flight to Madinah,"Saudia never runs on time. We were waiting for our flight for 3 hours to arrive. Saudia strip searched each individual before getting on plane. Handbags had to checked again, although checked before.Seats on the plane were uncomfortable. I had to request for a blanket several times. The plane was cold with the extensive use of air conditioning.Food was terrible. No effort was made to serve water in flight. Toilets were dirty. Airline staff was rude. The only good thing were the two English movies I watched. I would never recommend anyone to travel with Saudia.","February 19, 2019",1,Date of travel: January 2019,"Lahore, Pakistan",1,1,1,1,1,4,1,1
